조사기준일,학제,학교명,"KEDI
학교코드",학교상태,본분교,시도,설립,학위구분,졸업자_계,졸업자_남,졸업자_여,취업률_계,취업률_남,취업률_여,취업자_합계_계,취업자_합계_남,취업자_합계_여,취업자_교외취업자_계,취업자_교외취업자_남,취업자_교외취업자_여,취업자_교내취업자_계,취업자_교내취업자_남,취업자_교내취업자_여,취업자_해외취업자_계,취업자_해외취업자_남,취업자_해외취업자_여,취업자_농림어업종사자_계,취업자_농림어업종사자_남,취업자_농림어업종사자_여,취업자_개인창작활동종사자_계,취업자_개인창작활동종사자_남,취업자_개인창작활동종사자_여,취업자_1인창(사)업자_계,취업자_1인창(사)업자_남,취업자_1인창(사)업자_여,취업자_프리랜서_계,취업자_프리랜서_남,취업자_프리랜서_여,진학률_계,진학률_남,진학률_여,진학자_계,진학자_남,진학자_여,입대자,취업불가능자_계,취업불가능자_남,취업불가능자_여,외국인유학생_계,외국인유학생_남,외국인유학생_여,제외인정자_계,제외인정자_남,제외인정자_여,기타_계,기타_남,기타_여,미상_계,미상_남,미상_여,1차 유지취업자_계,1차 유지취업자_남,1차 유지취업자_여,1차 유지취업률_계,1차 유지취업률_남,1차 유지취업률_여,2차 유지취업자_계,2차 유지취업자_남,2차 유지취업자_여,2차 유지취업률_계,2차 유지취업률_남,2차 유지취업률_여,3차 유지취업자_계,3차 유지취업자_남,3차 유지취업자_여,3차 유지취업률_계,3차 유지취업률_남,3차 유지취업률_여,4차 유지취업자_계,4차 유지취업자_남,4차 유지취업자_여,4차 유지취업률_계,4차 유지취업률_남,4차 유지취업률_여,입학당시 기취업자_계,입학당시 기취업자_남,입학당시 기취업자_여
2023.12.31,대학교,한국해양대학교,51024000,기존,본교,부산,국립,,1419,1013,406,73.4,80.3,56.3,939,733,206,896,713,183,5,3,2,5,2,3,0,0,0,0,0,0,4,2,2,29,13,16,6.6,5.7,8.6,93,58,35,36,0,0,0,3,2,1,8,4,4,333,177,156,7,3,4,860,689,171,95.4,96.2,92.4,823,662,161,91.3,92.5,87.0,792,646,146,87.9,90.2,78.9,781,636,145,86.7,88.8,78.4,64,48,16
2023.12.31,대학교,한남대학교,53115000,기존,본교,대전,사립,,2234,1053,1181,64.3,67.4,61.6,1300,632,668,1130,574,556,48,20,28,9,3,6,0,0,0,15,0,15,16,7,9,82,28,54,5.3,5.9,4.8,119,62,57,11,0,0,0,64,35,29,18,7,11,722,306,416,0,0,0,1093,565,528,92.8,95.1,90.4,1048,547,501,89.0,92.1,85.8,980,520,460,83.2,87.5,78.8,949,505,444,80.6,85.0,76.0,20,13,7
2023.12.31,대학교,한동대학교,53116000,기존,본교,경북,사립,,771,371,400,67.6,72.0,63.6,404,201,203,361,186,175,11,3,8,1,0,1,0,0,0,0,0,0,4,3,1,27,9,18,18.9,21.8,16.3,146,81,65,3,0,0,0,18,6,12,6,2,4,194,78,116,0,0,0,343,176,167,92.2,93.1,91.3,325,172,153,87.4,91.0,83.6,305,164,141,82.0,86.8,77.0,301,163,138,80.9,86.2,75.4,8,5,3
2023.12.31,대학교,한라대학교,53117000,기존,본교,강원,사립,,760,550,210,64.2,64.4,63.9,469,340,129,414,300,114,14,8,6,1,1,0,0,0,0,0,0,0,7,6,1,33,25,8,2.5,2.4,2.9,19,13,6,7,0,0,0,0,0,0,4,2,2,261,188,73,0,0,0,392,278,114,91.6,90.3,95.0,361,255,106,84.3,82.8,88.3,336,238,98,78.5,77.3,81.7,327,230,97,76.4,74.7,80.8,26,17,9
2023.12.31,대학교,한림대학교,53118000,기존,본교,강원,사립,,1669,767,902,64.1,68.2,60.6,955,471,484,835,412,423,29,14,15,3,2,1,0,0,0,0,0,0,7,5,2,81,38,43,7.2,5.9,8.3,120,45,75,18,0,0,0,35,12,23,6,1,5,535,220,315,0,0,0,717,352,365,83.0,82.6,83.3,661,330,331,76.5,77.5,75.6,609,312,297,70.5,73.2,67.8,591,304,287,68.4,71.4,65.5,29,12,17
2023.12.31,대학교,한밭대학교,51030000,기존,본교,대전,국립,,1891,1171,720,63.1,65.1,59.8,1105,711,394,1029,673,356,9,3,6,4,2,2,0,0,0,0,0,0,19,10,9,44,23,21,5.3,4.5,6.5,100,53,47,6,0,0,0,21,13,8,12,6,6,589,350,239,58,32,26,971,639,332,93.5,94.5,91.7,934,613,321,90.0,90.7,88.7,880,586,294,84.8,86.7,81.2,867,580,287,83.5,85.8,79.3,256,183,73
2023.12.31,대학교,한서대학교,53119000,기존,본교,충남,사립,,1410,766,644,69.6,69.9,69.2,897,490,407,777,429,348,18,13,5,4,1,3,0,0,0,0,0,0,16,8,8,82,39,43,2.8,3.4,2.2,40,26,14,11,1,1,0,59,20,39,10,7,3,392,211,181,0,0,0,749,418,331,94.2,94.6,93.8,713,397,316,89.7,89.8,89.5,677,379,298,85.2,85.7,84.4,659,374,285,82.9,84.6,80.7,28,10,18
2023.12.31,대학교,한성대학교,53120000,기존,본교,서울,사립,,1548,728,820,66.8,69.1,64.7,941,471,470,735,404,331,41,16,25,24,6,18,0,0,0,1,0,1,35,16,19,105,29,76,3.6,3.0,4.1,56,22,34,8,1,0,1,68,12,56,7,4,3,467,211,256,0,0,0,712,393,319,91.8,93.6,89.6,670,378,292,86.3,90.0,82.0,625,362,263,80.5,86.2,73.9,610,352,258,78.6,83.8,72.5,86,46,40
2023.12.31,대학교,한세대학교,53121000,기존,본교,경기,사립,,536,192,344,73.5,79.6,70.4,350,129,221,270,104,166,21,4,17,2,0,2,0,0,0,6,0,6,4,3,1,47,18,29,4.9,6.8,3.8,26,13,13,6,0,0,0,3,2,1,25,9,16,126,33,93,0,0,0,258,98,160,88.7,90.7,87.4,239,91,148,82.1,84.3,80.9,220,83,137,75.6,76.9,74.9,209,80,129,71.8,74.1,70.5,21,12,9
2023.12.31,대학교,한신대학교,53122000,기존,본교,경기,사립,,1067,512,555,59.8,57.3,61.9,577,258,319,498,228,270,1,0,1,3,2,1,0,0,0,0,0,0,13,5,8,62,23,39,4.3,3.1,5.4,46,16,30,14,1,1,0,23,15,8,18,16,2,388,192,196,0,0,0,450,212,238,90.2,93.0,87.8,419,195,224,84.0,85.5,82.7,390,188,202,78.2,82.5,74.5,377,183,194,75.6,80.3,71.6,24,13,11
2023.12.31,대학교,한양대학교,53123000,기존,본교,서울,사립,,3559,2004,1555,71.8,71.7,71.8,1829,1042,787,1632,936,696,5,3,2,6,3,3,0,0,0,1,0,1,34,27,7,151,73,78,15.8,18.5,12.3,562,371,191,28,0,0,0,408,144,264,12,8,4,720,411,309,0,0,0,1537,886,651,93.9,94.4,93.3,1437,831,606,87.8,88.5,86.8,1389,807,582,84.9,85.9,83.4,1369,800,569,83.6,85.2,81.5,173,47,126
2023.12.31,대학교,한양대학교,53123000,기존,분교,경기,사립,,2223,1307,916,67.3,67.0,67.8,1163,671,492,1001,585,416,11,5,6,3,2,1,0,0,0,9,3,6,27,15,12,112,61,51,14.4,15.1,13.4,320,197,123,25,2,2,0,144,81,63,5,1,4,564,330,234,0,0,0,940,557,383,92.9,94.4,90.8,904,536,368,89.3,90.8,87.2,854,513,341,84.4,86.9,80.8,839,508,331,82.9,86.1,78.4,64,34,30
2023.12.31,대학교,한일장신대학교,53125000,기존,본교,전북,사립,,244,135,109,69.9,69.2,70.4,102,45,57,91,38,53,3,1,2,0,0,0,0,0,0,0,0,0,2,1,1,6,5,1,7.0,6.7,7.3,17,9,8,18,0,0,0,45,37,8,18,6,12,29,13,16,15,7,8,80,33,47,85.1,84.6,85.5,75,29,46,79.8,74.4,83.6,67,27,40,71.3,69.2,72.7,66,26,40,70.2,66.7,72.7,22,10,12
2023.12.31,대학교,협성대학교,53126000,기존,본교,경기,사립,,931,383,548,61.8,61.8,61.9,494,197,297,412,168,244,14,4,10,1,0,1,0,0,0,0,0,0,15,7,8,52,18,34,4.4,4.4,4.4,41,17,24,6,0,0,0,52,23,29,33,18,15,305,122,183,0,0,0,374,148,226,87.8,86.0,89.0,342,139,203,80.3,80.8,79.9,307,127,180,72.1,73.8,70.9,292,124,168,68.5,72.1,66.1,20,7,13
2023.12.31,대학교,호남대학교,53127000,기존,본교,광주,사립,,1892,920,972,65.3,65.3,65.3,927,425,502,821,369,452,12,5,7,2,1,1,5,2,3,0,0,0,17,8,9,70,40,30,1.2,1.4,0.9,22,13,9,19,0,0,0,410,231,179,21,6,15,493,226,267,0,0,0,756,346,410,90.8,92.5,89.3,716,324,392,86.0,86.6,85.4,657,299,358,78.9,79.9,78.0,641,293,348,77.0,78.3,75.8,86,56,30
2023.12.31,대학교,호남신학대학교,53128000,기존,본교,광주,사립,,120,48,72,49.2,57.1,45.2,31,12,19,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,9,3,6,19.2,12.5,23.6,23,6,17,2,0,0,0,0,0,0,32,19,13,12,3,9,20,6,14,17,8,9,94.4,100.0,90.0,15,8,7,83.3,100.0,70.0,13,6,7,72.2,75.0,70.0,13,6,7,72.2,75.0,70.0,4,1,3
2023.12.31,대학교,호서대학교,53129000,기존,본교,충남,사립,,2709,1463,1246,65.7,67.7,63.4,1626,906,720,1420,801,619,21,9,12,11,10,1,0,0,0,1,1,0,23,12,11,150,73,77,4.4,4.6,4.2,119,67,52,19,0,0,0,77,28,49,20,10,10,848,433,415,0,0,0,1315,752,563,91.3,92.8,89.2,1251,721,530,86.8,89.0,84.0,1168,679,489,81.1,83.8,77.5,1141,663,478,79.2,81.9,75.8,76,46,30
2023.12.31,대학교,홍익대학교,53130000,기존,본교,서울,사립,,2888,1405,1483,65.5,64.2,66.9,1638,806,832,1440,711,729,13,4,9,5,1,4,0,0,0,0,0,0,37,25,12,143,65,78,6.5,6.8,6.2,188,96,92,6,2,2,0,190,44,146,3,2,1,836,439,397,25,10,15,1374,688,686,94.6,96.2,93.0,1325,670,655,91.2,93.7,88.8,1263,644,619,86.9,90.1,83.9,1241,639,602,85.4,89.4,81.6,137,24,113
2023.12.31,대학교,홍익대학교 세종캠퍼스,53130000,기존,캠퍼스,세종,사립,,1313,699,614,63.7,66.1,61.0,785,429,356,670,375,295,5,2,3,3,0,3,0,0,0,0,0,0,27,14,13,80,38,42,4.1,4.4,3.7,54,31,23,10,1,1,0,11,4,7,4,4,0,426,210,216,22,10,12,614,354,260,91.0,93.9,87.2,572,333,239,84.7,88.3,80.2,528,316,212,78.2,83.8,71.1,512,306,206,75.9,81.2,69.1,16,10,6
2023.12.31,대학교,화성의과학대학교,53150000,기존,본교,경기,사립,,119,63,56,71.1,62.1,80.4,81,36,45,72,29,43,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,6,5,1,1.7,3.2,0.0,2,2,0,3,0,0,0,0,0,0,0,0,0,33,22,11,0,0,0,68,27,41,93.2,90.0,95.3,66,27,39,90.4,90.0,90.7,62,27,35,84.9,90.0,81.4,61,26,35,83.6,86.7,81.4,5,0,5
2023.12.31,방송통신대학,한국방송통신대학교,61300000,기존,본교,서울,국립,,27027,8161,18866,74.3,81.6,71.2,18966,6232,12734,16469,5619,10850,13,5,8,29,7,22,0,0,0,0,0,0,1329,388,941,1126,213,913,4.4,5.0,4.1,1188,412,776,21,33,20,13,86,8,78,178,59,119,6555,1409,5146,0,0,0,15456,5379,10077,93.8,95.6,92.8,14990,5252,9738,90.9,93.4,89.7,14410,5096,9314,87.4,90.6,85.8,14243,5051,9192,86.4,89.8,84.7,13048,4827,8221
2023.12.31,산업대학,청운대학교,63209000,기존,본교,충남,사립,,1453,722,731,69.2,72.3,66.2,961,501,460,789,421,368,24,9,15,11,5,6,2,2,0,0,0,0,29,18,11,106,46,60,2.1,1.8,2.5,31,13,18,5,1,0,1,22,8,14,6,3,3,410,182,228,17,10,7,732,397,335,90.0,92.3,87.5,693,377,316,85.2,87.7,82.5,638,344,294,78.5,80.0,76.8,621,338,283,76.4,78.6,73.9,329,182,147
2023.12.31,산업대학,호원대학교,63207000,기존,본교,전북,사립,,1317,614,703,75.0,75.0,75.0,915,415,500,737,335,402,11,5,6,0,0,0,0,0,0,1,0,1,52,21,31,114,54,60,1.4,0.8,2.0,19,5,14,39,1,1,0,21,14,7,17,2,15,305,138,167,0,0,0,685,310,375,91.6,91.2,91.9,650,296,354,86.9,87.1,86.8,614,276,338,82.1,81.2,82.8,598,272,326,79.9,80.0,79.9,330,146,184
2023.12.31,기술대학,정석대학,63213000,기존,본교,서울,사립,,26,16,10,100.0,100.0,100.0,26,16,10,26,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,10,100.0,100.0,100.0,26,16,10,100.0,100.0,100.0,26,16,10,100.0,100.0,100.0,26,16,10,100.0,100.0,100.0,26,16,10
2023.12.31,각종대학(대학),순복음총회신학교,83031000,기존,본교,충북,사립,,31,11,20,45.5,75.0,28.6,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,9.1,15.0,4,1,3,0,0,0,0,1,1,0,15,5,10,6,1,5,0,0,0,3,2,1,60.0,66.7,50.0,3,2,1,60.0,66.7,50.0,3,2,1,60.0,66.7,50.0,3,2,1,60.0,66.7,50.0,1,0,1
2023.12.31,각종대학(대학),한국예술종합학교,S8101000,기존,본교,서울,특별법국립,,496,165,331,61.4,65.2,59.8,266,86,180,133,37,96,3,1,2,0,0,0,0,0,0,0,0,0,25,12,13,105,36,69,8.1,10.3,6.9,40,17,23,12,1,0,1,7,4,3,3,0,3,166,45,121,1,1,0,111,31,80,81.6,81.6,81.6,98,29,69,72.1,76.3,70.4,88,27,61,64.7,71.1,62.2,84,27,57,61.8,71.1,58.2,6,1,5
2023.12.31,일반대학원,가야대학교일반대학원,53001600,기존,본교,경남,사립,석사,2,2,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0
2023.12.31,일반대학원,가야대학교일반대학원,53001600,기존,본교,경남,사립,박사,6,1,5,100.0,0.0,100.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,1,0,1,100.0,0.0,100.0,1,0,1,100.0,0.0,100.0,1,0,1,100.0,0.0,100.0,1,0,1,100.0,0.0,100.0,1,0,1
2023.12.31,일반대학원,가천대학교 일반대학원,53013600,기존,본교,경기,사립,석사,382,155,227,79.7,79.2,80.3,118,61,57,111,59,52,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,4,1,3,8.1,12.9,4.8,31,20,11,0,0,0,0,203,58,145,0,0,0,30,16,14,0,0,0,99,55,44,87.6,91.7,83.0,92,50,42,81.4,83.3,79.2,87,50,37,77.0,83.3,69.8,85,50,35,75.2,83.3,66.0,31,14,17
2023.12.31,일반대학원,가천대학교 일반대학원,53013600,기존,본교,경기,사립,박사,180,91,89,91.6,92.5,90.5,87,49,38,73,45,28,10,4,6,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,85,38,47,0,0,0,8,4,4,0,0,0,78,47,31,94.0,95.9,91.2,78,47,31,94.0,95.9,91.2,77,47,30,92.8,95.9,88.2,77,47,30,92.8,95.9,88.2,53,30,23
2023.12.31,일반대학원,가톨릭관동대학교 일반대학원,53020600,기존,본교,강원,사립,석사,26,11,15,88.9,100.0,83.3,16,6,10,13,4,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,23.1,36.4,13.3,6,4,2,0,0,0,0,2,1,1,0,0,0,2,0,2,0,0,0,14,5,9,93.3,83.3,100.0,13,5,8,86.7,83.3,88.9,11,4,7,73.3,66.7,77.8,11,4,7,73.3,66.7,77.8,11,5,6
2023.12.31,일반대학원,가톨릭관동대학교 일반대학원,53020600,기존,본교,강원,사립,박사,24,11,13,86.4,100.0,72.7,19,11,8,15,9,6,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,3,0,0,0,16,11,5,94.1,100.0,83.3,16,11,5,94.1,100.0,83.3,16,11,5,94.1,100.0,83.3,16,11,5,94.1,100.0,83.3,14,10,4
2023.12.31,일반대학원,가톨릭대학교 일반대학원,53003600,기존,캠퍼스,서울,사립,석사,67,15,52,76.9,80.0,76.0,50,12,38,50,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,1.9,1,0,1,0,0,0,0,1,0,1,0,0,0,15,3,12,0,0,0,49,12,37,98.0,100.0,97.4,48,12,36,96.0,100.0,94.7,47,12,35,94.0,100.0,92.1,47,12,35,94.0,100.0,92.1,40,9,31
2023.12.31,일반대학원,가톨릭대학교 일반대학원,53003600,기존,캠퍼스,서울,사립,박사,126,64,62,96.7,96.8,96.6,117,61,56,115,60,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,5,1,4,0,0,0,4,2,2,0,0,0,111,60,51,96.5,100.0,92.7,111,60,51,96.5,100.0,92.7,109,60,49,94.8,100.0,89.1,109,60,49,94.8,100.0,89.1,103,57,46
2023.12.31,일반대학원,가톨릭대학교 일반대학원,53003600,기존,캠퍼스1,서울,사립,석사,30,29,1,92.9,92.9,0.0,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,100.0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,26,26,0,100.0,100.0,0.0,26,26,0,100.0,100.0,0.0,26,26,0,100.0,100.0,0.0,26,26,0,100.0,100.0,0.0,0,0,0
2023.12.31,일반대학원,가톨릭대학교 일반대학원,53003600,기존,캠퍼스1,서울,사립,박사,1,1,0,100.0,100.0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,100.0,0.0,1,1,0,100.0,100.0,0.0,1,1,0,100.0,100.0,0.0,1,1,0,100.0,100.0,0.0,1,1,0
2023.12.31,일반대학원,가톨릭대학교대학원,53003600,기존,본교,경기,사립,석사,110,31,79,74.4,70.8,75.8,67,17,50,59,15,44,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,5,0,5,8.2,16.1,5.1,9,5,4,0,0,0,0,10,1,9,1,1,0,22,7,15,1,0,1,58,15,43,95.1,93.8,95.6,56,15,41,91.8,93.8,91.1,51,15,36,83.6,93.8,80.0,50,15,35,82.0,93.8,77.8,9,1,8
2023.12.31,일반대학원,가톨릭대학교대학원,53003600,기존,본교,경기,사립,박사,38,16,22,89.2,93.8,85.7,33,15,18,26,12,14,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,3,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,2,1,0,1,27,14,13,96.4,100.0,92.9,26,14,12,92.9,100.0,85.7,24,13,11,85.7,92.9,78.6,24,13,11,85.7,92.9,78.6,17,10,7
2023.12.31,일반대학원,감리교신학대학교대학원,53004600,기존,본교,서울,사립,석사,44,35,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,43,34,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0
2023.12.31,일반대학원,감리교신학대학교대학원,53004600,기존,본교,서울,사립,박사,12,7,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,14.3,0.0,1,1,0,0,0,0,0,2,0,2,9,6,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0
2023.12.31,일반대학원,강남대학교대학원,53005600,기존,본교,경기,사립,석사,28,11,17,90.0,100.0,85.7,9,3,6,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,7.1,9.1,5.9,2,1,1,0,0,0,0,15,6,9,1,1,0,1,0,1,0,0,0,6,1,5,85.7,50.0,100.0,6,1,5,85.7,50.0,100.0,6,1,5,85.7,50.0,100.0,6,1,5,85.7,50.0,100.0,2,0,2
2023.12.31,일반대학원,강남대학교대학원,53005600,기존,본교,경기,사립,박사,17,3,14,70.6,66.7,71.4,12,2,10,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,9,2,7,90.0,100.0,87.5,9,2,7,90.0,100.0,87.5,8,2,6,80.0,100.0,75.0,8,2,6,80.0,100.0,75.0,7,1,6
2023.12.31,일반대학원,강릉원주대학교대학원,51001600,기존,본교,강원,국립,석사,82,48,34,84.5,94.3,69.6,49,33,16,47,33,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.3,6.3,8.8,6,3,3,0,0,0,0,18,10,8,0,0,0,9,2,7,0,0,0,43,28,15,89.6,84.8,100.0,41,27,14,85.4,81.8,93.3,39,27,12,81.3,81.8,80.0,38,27,11,79.2,81.8,73.3,31,20,11
2023.12.31,일반대학원,강릉원주대학교대학원,51001600,기존,본교,강원,국립,박사,33,15,18,89.5,100.0,80.0,17,9,8,13,8,5,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,14,6,8,0,0,0,2,0,2,0,0,0,14,8,6,100.0,100.0,100.0,14,8,6,100.0,100.0,100.0,14,8,6,100.0,100.0,100.0,13,7,6,92.9,87.5,100.0,11,7,4
2023.12.31,일반대학원,강릉원주대학교대학원,51001600,기존,캠퍼스,강원,국립,석사,14,3,11,91.7,100.0,88.9,11,3,8,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0.0,9.1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,10,3,7,90.9,100.0,87.5,10,3,7,90.9,100.0,87.5,10,3,7,90.9,100.0,87.5,10,3,7,90.9,100.0,87.5,7,1,6
2023.12.31,일반대학원,강릉원주대학교대학원,51001600,기존,캠퍼스,강원,국립,박사,2,1,1,100.0,100.0,100.0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,100.0,100.0,100.0,2,1,1,100.0,100.0,100.0,2,1,1,100.0,100.0,100.0,2,1,1,100.0,100.0,100.0,2,1,1
2023.12.31,일반대학원,강서대학교 일반대학원,53027600,기존,본교,서울,사립,석사,57,43,14,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,38,14,4,4,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0
2023.12.31,일반대학원,강서대학교 일반대학원,53027600,기존,본교,서울,사립,박사,4,3,1,100.0,0.0,100.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,1,100.0,0.0,100.0,1,0,1,100.0,0.0,100.0,1,0,1,100.0,0.0,100.0,1,0,1,100.0,0.0,100.0,1,0,1
2023.12.31,일반대학원,강원대학교일반대학원,51002600,기존,본교,강원,국립,석사,466,256,210,77.4,78.3,76.2,222,123,99,213,118,95,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,5,3,2,18.2,21.5,14.3,85,55,30,1,0,0,0,93,43,50,0,0,0,65,34,31,0,0,0,204,112,92,95.3,94.9,95.8,197,109,88,92.1,92.4,91.7,189,105,84,88.3,89.0,87.5,187,104,83,87.4,88.1,86.5,71,37,34
2023.12.31,일반대학원,강원대학교일반대학원,51002600,기존,본교,강원,국립,박사,164,112,52,87.1,88.4,84.2,108,76,32,89,63,26,11,8,3,1,1,0,0,0,0,0,0,0,4,3,1,3,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,40,26,14,0,0,0,16,10,6,0,0,0,100,71,29,100.0,100.0,100.0,100,71,29,100.0,100.0,100.0,98,70,28,98.0,98.6,96.6,98,70,28,98.0,98.6,96.6,67,47,20
2023.12.31,일반대학원,건국대학교 일반대학원,53006600,기존,분교,충북,사립,석사,48,22,26,81.6,81.3,81.8,31,13,18,28,12,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,4.2,9.1,0.0,2,2,0,0,0,0,0,8,4,4,0,0,0,5,3,2,2,0,2,28,12,16,100.0,100.0,100.0,27,11,16,96.4,91.7,100.0,26,11,15,92.9,91.7,93.8,24,10,14,85.7,83.3,87.5,4,2,2
2023.12.31,일반대학원,건국대학교 일반대학원,53006600,기존,분교,충북,사립,박사,23,10,13,77.8,62.5,90.0,14,5,9,12,5,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,5,2,3,0,0,0,4,3,1,0,0,0,13,5,8,100.0,100.0,100.0,13,5,8,100.0,100.0,100.0,13,5,8,100.0,100.0,100.0,13,5,8,100.0,100.0,100.0,11,4,7
2023.12.31,일반대학원,건국대학교일반대학원,53006600,기존,본교,서울,사립,석사,554,254,300,81.4,84.6,78.0,310,165,145,287,159,128,1,0,1,0,0,0,0,0,0,0,0,0,10,3,7,12,3,9,6.0,7.9,4.3,33,20,13,1,0,0,0,139,38,101,0,0,0,2,1,1,69,29,40,273,150,123,94.8,94.3,95.3,266,147,119,92.4,92.5,92.2,257,142,115,89.2,89.3,89.1,253,141,112,87.8,88.7,86.8,87,58,29
2023.12.31,일반대학원,건국대학교일반대학원,53006600,기존,본교,서울,사립,박사,188,104,84,81.6,86.0,76.4,129,74,55,113,67,46,7,3,4,0,0,0,0,0,0,0,0,0,8,4,4,1,0,1,0.5,0.0,1.2,1,0,1,0,0,0,0,29,18,11,0,0,0,5,3,2,24,9,15,114,68,46,95.0,97.1,92.0,113,67,46,94.2,95.7,92.0,107,64,43,89.2,91.4,86.0,104,62,42,86.7,88.6,84.0,65,40,25
2023.12.31,일반대학원,건양대학교 일반대학원,53007600,기존,캠퍼스,대전,사립,석사,65,28,37,90.3,88.0,91.9,56,22,34,54,21,33,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.6,10.7,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,1,1,53,20,33,96.4,95.2,97.1,53,20,33,96.4,95.2,97.1,53,20,33,96.4,95.2,97.1,52,20,32,94.5,95.2,94.1,39,17,22
